Scenario,Condition,Seed,Group,N_rows,N_success,MeanWait,MedianWait,P95Wait,Gini,TargetRequestedN,TargetSuccessN,TargetFailedN,TargetComplete10
Lunch,Poisson,93,Total,58,49,177.3877551020408,140.0,366.9999999999996,0.3699437437193009,10,10,0,1
Lunch,Poisson,94,Target,10,10,136.7,122.5,250.5,0.29034381858083397,10,10,0,1
Lunch,Poisson,94,Background,39,36,117.77777777777777,105.0,207.5,0.28603249475890985,10,10,0,1
Lunch,Poisson,94,Total,49,46,121.8913043478261,105.0,237.5,0.2908359891750219,10,10,0,1
Lunch,Poisson,95,Target,10,10,149.2,132.5,269.99999999999983,0.2545576407506702,10,10,0,1
Lunch,Poisson,95,Background,38,36,122.27777777777777,115.0,298.5,0.3539047907516785,10,10,0,1
Lunch,Poisson,95,Total,48,46,128.1304347826087,115.0,319.75,0.3351971791504994,10,10,0,1
Lunch,Poisson,96,Target,10,10,114.0,102.5,205.44999999999993,0.25719298245614036,10,10,0,1
Lunch,Poisson,96,Background,39,39,164.35897435897436,130.0,367.10000000000014,0.33900556022240885,10,10,0,1
Lunch,Poisson,96,Total,49,49,154.08163265306123,125.0,341.39999999999975,0.3352615218272739,10,10,0,1
Lunch,Poisson,97,Target,10,10,135.5,139.0,256.49999999999994,0.32317343173431734,10,10,0,1
Lunch,Poisson,97,Background,43,36,176.41666666666666,165.0,376.0,0.29627442747423854,10,10,0,1
Lunch,Poisson,97,Total,53,46,167.52173913043478,160.5,321.75,0.30655954140759883,10,10,0,1
Lunch,Poisson,98,Target,10,10,187.8,207.5,272.84999999999997,0.2136315228966986,10,10,0,1
Lunch,Poisson,98,Background,38,35,117.97142857142858,105.0,222.99999999999983,0.3686122547832405,10,10,0,1
Lunch,Poisson,98,Total,48,45,133.48888888888888,115.0,263.59999999999997,0.3615337661617003,10,10,0,1
Lunch,Poisson,99,Target,10,10,129.1,102.5,278.04999999999995,0.3106893880712626,10,10,0,1
Lunch,Poisson,99,Background,39,35,157.54285714285714,145.0,368.59999999999997,0.3570133167521633,10,10,0,1
Lunch,Poisson,99,Total,49,45,151.22222222222223,125.0,353.99999999999983,0.35481753612539796,10,10,0,1
Lunch,Poisson,100,Target,10,9,133.66666666666666,85.0,287.2,0.40990117299344236,10,9,1,1
Lunch,Poisson,100,Background,55,50,132.2,125.0,283.24999999999994,0.35954614220877457,10,9,1,1
Lunch,Poisson,100,Total,65,59,132.42372881355934,125.0,290.99999999999994,0.37176196994578786,10,9,1,1
Lunch,Synchronized,1,Target,10,10,120.0,115.0,204.24999999999997,0.23666666666666666,10,10,0,1
Lunch,Synchronized,1,Background,42,42,175.88095238095238,125.0,510.5999999999996,0.422985682698692,10,10,0,1
Lunch,Synchronized,1,Total,52,52,165.1346153846154,125.0,466.5999999999996,0.40475539948580586,10,10,0,1
Lunch,Synchronized,2,Target,10,10,160.5,170.0,227.75,0.1866043613707165,10,10,0,1
Lunch,Synchronized,2,Background,39,35,114.8,95.0,199.49999999999983,0.297703192775368,10,10,0,1
Lunch,Synchronized,2,Total,49,45,124.95555555555555,125.0,229.0,0.28605528879404035,10,10,0,1
Lunch,Synchronized,3,Target,10,10,170.0,180.0,274.24999999999994,0.23941176470588238,10,10,0,1
Lunch,Synchronized,3,Background,23,23,104.69565217391305,95.0,192.2,0.34396215513505707,10,10,0,1
Lunch,Synchronized,3,Total,33,33,124.48484848484848,115.0,264.99999999999994,0.33410049865746066,10,10,0,1
Lunch,Synchronized,4,Target,10,10,105.5,102.5,169.24999999999997,0.23459715639810427,10,10,0,1
Lunch,Synchronized,4,Background,33,32,165.53125,140.0,380.3999999999999,0.35035751368699264,10,10,0,1
Lunch,Synchronized,4,Total,43,42,151.23809523809524,127.5,336.79999999999984,0.3465800047978889,10,10,0,1
Lunch,Synchronized,5,Target,10,10,271.0,287.5,429.24999999999994,0.25571955719557193,10,10,0,1
Lunch,Synchronized,5,Background,38,37,145.75675675675674,115.0,397.79999999999995,0.3293258027172361,10,10,0,1
Lunch,Synchronized,5,Total,48,47,172.40425531914894,120.0,408.5,0.35327603908192656,10,10,0,1
Lunch,Synchronized,6,Target,10,10,277.6,258.5,383.59999999999997,0.1275936599423631,10,10,0,1
Lunch,Synchronized,6,Background,45,39,135.10256410256412,125.0,244.0000000000001,0.3010740129738042,10,10,0,1
Lunch,Synchronized,6,Total,55,49,164.18367346938774,145.0,342.99999999999983,0.31654595958955367,10,10,0,1
Lunch,Synchronized,7,Target,10,10,165.5,147.5,284.24999999999994,0.2607250755287009,10,10,0,1
Lunch,Synchronized,7,Background,44,40,174.3,145.0,562.1499999999997,0.37725903614457823,10,10,0,1
Lunch,Synchronized,7,Total,54,50,172.54,145.0,475.1999999999995,0.3587133418337777,10,10,0,1
Lunch,Synchronized,8,Target,10,10,164.0,175.0,233.24999999999997,0.19085365853658537,10,10,0,1
Lunch,Synchronized,8,Background,30,28,107.32142857142857,97.5,227.49999999999994,0.3169122890420727,10,10,0,1
Lunch,Synchronized,8,Total,40,38,122.23684210526316,115.0,240.75,0.3061299643079712,10,10,0,1
Lunch,Synchronized,9,Target,10,10,356.0,357.5,499.24999999999994,0.16601123595505618,10,10,0,1
Lunch,Synchronized,9,Background,41,39,143.25641025641025,115.0,430.70000000000005,0.37783682816795405,10,10,0,1
Lunch,Synchronized,9,Total,51,49,186.6734693877551,135.0,452.5999999999999,0.39725749269862093,10,10,0,1
Lunch,Synchronized,10,Target,10,10,114.4,106.5,184.54999999999998,0.21730769230769229,10,10,0,1
Lunch,Synchronized,10,Background,35,33,178.15151515151516,135.0,455.3999999999999,0.3938208415160278,10,10,0,1
Lunch,Synchronized,10,Total,45,43,163.32558139534885,125.0,424.9999999999999,0.3790138051385977,10,10,0,1
Lunch,Synchronized,11,Target,10,10,172.0,149.5,298.24999999999994,0.26918604651162786,10,10,0,1
Lunch,Synchronized,11,Background,36,33,159.06060606060606,135.0,346.79999999999995,0.33255396410283056,10,10,0,1
Lunch,Synchronized,11,Total,46,43,162.06976744186048,135.0,339.3,0.3198149946440549,10,10,0,1
Lunch,Synchronized,12,Target,10,10,205.0,235.0,305.0,0.23463414634146343,10,10,0,1
Lunch,Synchronized,12,Background,37,35,151.0857142857143,135.0,338.6,0.3189755781283769,10,10,0,1
Lunch,Synchronized,12,Total,47,45,163.06666666666666,145.0,331.3999999999999,0.3121528724145241,10,10,0,1
Lunch,Synchronized,13,Target,10,10,243.5,206.0,481.24999999999994,0.304517453798768,10,10,0,1
Lunch,Synchronized,13,Background,37,37,137.0,125.0,280.99999999999966,0.3519218567551572,10,10,0,1
Lunch,Synchronized,13,Total,47,47,159.6595744680851,151.0,355.49999999999994,0.36500249512316835,10,10,0,1
Lunch,Synchronized,14,Target,10,10,133.0,125.0,228.24999999999997,0.262406015037594,10,10,0,1
Lunch,Synchronized,14,Background,36,36,110.55555555555556,105.0,213.75,0.32830820770519265,10,10,0,1
Lunch,Synchronized,14,Total,46,46,115.43478260869566,105.0,231.25,0.3164660607549332,10,10,0,1
Lunch,Synchronized,15,Target,10,10,140.5,122.5,264.24999999999994,0.3220640569395018,10,10,0,1
Lunch,Synchronized,15,Background,44,43,127.93023255813954,105.0,314.5,0.3067941135438377,10,10,0,1
Lunch,Synchronized,15,Total,54,53,130.30188679245282,105.0,312.0,0.31493533104929267,10,10,0,1
Lunch,Synchronized,16,Target,10,10,248.5,260.0,379.24999999999994,0.21790744466800804,10,10,0,1
Lunch,Synchronized,16,Background,43,39,140.30769230769232,135.0,262.2000000000003,0.28787112010796223,10,10,0,1
Lunch,Synchronized,16,Total,53,49,162.3877551020408,135.0,380.9999999999998,0.31156753263074743,10,10,0,1
Lunch,Synchronized,17,Target,10,10,116.0,120.0,173.74999999999997,0.22068965517241382,10,10,0,1
Lunch,Synchronized,17,Background,40,39,123.43589743589743,110.0,265.5,0.28010183971962116,10,10,0,1
Lunch,Synchronized,17,Total,50,49,121.91836734693878,115.0,238.99999999999963,0.2703415480688425,10,10,0,1
Lunch,Synchronized,18,Target,10,10,128.9,120.0,222.2,0.2700543056633049,10,10,0,1
Lunch,Synchronized,18,Background,46,45,146.86666666666667,135.0,274.99999999999994,0.27229535481918593,10,10,0,1
Lunch,Synchronized,18,Total,56,55,143.6,135.0,262.49999999999994,0.27392435369138335,10,10,0,1
Lunch,Synchronized,19,Target,10,10,194.5,202.5,322.99999999999994,0.27069408740359896,10,10,0,1
Lunch,Synchronized,19,Background,44,39,126.7948717948718,115.0,295.20000000000005,0.3108034533717042,10,10,0,1
Lunch,Synchronized,19,Total,54,49,140.6122448979592,115.0,306.1999999999999,0.3252865732650099,10,10,0,1
Lunch,Synchronized,20,Target,10,10,319.0,232.5,649.25,0.3510971786833856,10,10,0,1
Lunch,Synchronized,20,Background,44,42,117.28571428571429,115.0,204.24999999999994,0.2503818417338515,10,10,0,1
Lunch,Synchronized,20,Total,54,52,156.07692307692307,125.0,424.4999999999987,0.36226636842703874,10,10,0,1
Lunch,Synchronized,21,Target,10,10,293.5,287.5,474.24999999999994,0.23662691652470189,10,10,0,1
Lunch,Synchronized,21,Background,43,43,171.37209302325581,160.0,403.5,0.33200680411655364,10,10,0,1
Lunch,Synchronized,21,Total,53,53,194.41509433962264,161.0,468.99999999999994,0.3410948669869917,10,10,0,1
Lunch,Synchronized,22,Target,10,10,172.0,167.5,309.24999999999994,0.3133720930232558,10,10,0,1
Lunch,Synchronized,22,Background,53,49,177.85714285714286,155.0,362.39999999999986,0.3493249967801234,10,10,0,1
Lunch,Synchronized,22,Total,63,59,176.864406779661,155.0,352.89999999999986,0.34446655242705043,10,10,0,1
Lunch,Synchronized,23,Target,10,10,333.8,322.5,464.24999999999994,0.14559616536848413,10,10,0,1
Lunch,Synchronized,23,Background,40,38,118.28947368421052,95.0,245.0,0.3268836719161642,10,10,0,1
Lunch,Synchronized,23,Total,50,48,163.1875,115.0,397.74999999999994,0.381827418188008,10,10,0,1
Lunch,Synchronized,24,Target,10,10,249.5,252.5,394.24999999999994,0.23827655310621243,10,10,0,1
Lunch,Synchronized,24,Background,37,34,156.11764705882354,110.0,350.9999999999999,0.3817988386010018,10,10,0,1
Lunch,Synchronized,24,Total,47,44,177.3409090909091,135.0,387.75,0.3663771509792271,10,10,0,1
Lunch,Synchronized,25,Target,10,10,355.1,357.5,499.24999999999994,0.16871303858068148,10,10,0,1
Lunch,Synchronized,25,Background,42,40,120.05,87.5,256.1499999999999,0.3680862140774677,10,10,0,1
Lunch,Synchronized,25,Total,52,50,167.06,135.0,464.2499999999999,0.4178594516940021,10,10,0,1
Lunch,Synchronized,26,Target,10,10,330.0,322.5,464.24999999999994,0.1590909090909091,10,10,0,1
Lunch,Synchronized,26,Background,43,39,180.05128205128204,130.0,574.3000000000001,0.40353029672311935,10,10,0,1
Lunch,Synchronized,26,Total,53,49,210.6530612244898,145.0,551.3999999999997,0.3907050128712597,10,10,0,1
Lunch,Synchronized,27,Target,10,10,328.0,335.0,406.0,0.10548780487804879,10,10,0,1
Lunch,Synchronized,27,Background,38,37,158.2972972972973,145.0,387.7999999999996,0.3525003576224338,10,10,0,1
Lunch,Synchronized,27,Total,48,47,194.40425531914894,165.0,408.9999999999999,0.35000081501680097,10,10,0,1
Lunch,Synchronized,28,Target,10,10,574.0,617.5,759.25,0.16881533101045298,10,10,0,1
Lunch,Synchronized,28,Background,39,38,110.71052631578948,95.0,238.74999999999997,0.3670136239100247,10,10,0,1
Lunch,Synchronized,28,Total,49,48,207.22916666666666,110.0,692.75,0.5255499983244529,10,10,0,1
Lunch,Synchronized,29,Target,10,10,104.5,95.0,194.24999999999997,0.27799043062200957,10,10,0,1
Lunch,Synchronized,29,Background,35,32,160.71875,161.5,297.25,0.27805390822477155,10,10,0,1
Lunch,Synchronized,29,Total,45,42,147.33333333333334,145.5,293.9999999999999,0.2937482685381845,10,10,0,1
Lunch,Synchronized,30,Target,10,10,210.0,212.5,274.24999999999994,0.1261904761904762,10,10,0,1
Lunch,Synchronized,30,Background,38,36,115.66666666666667,117.5,196.25,0.2614873519052193,10,10,0,1
Lunch,Synchronized,30,Total,48,46,136.17391304347825,135.0,243.75,0.2709686823255039,10,10,0,1
Lunch,Synchronized,31,Target,10,10,387.0,397.5,539.25,0.17364341085271318,10,10,0,1
Lunch,Synchronized,31,Background,46,41,148.82926829268294,135.0,337.0,0.31754482736567774,10,10,0,1
Lunch,Synchronized,31,Total,56,51,195.52941176470588,152.0,467.5,0.3701147526800531,10,10,0,1
Lunch,Synchronized,32,Target,10,10,285.3,296.5,389.24999999999994,0.15138450753592708,10,10,0,1
Lunch,Synchronized,32,Background,44,41,202.82926829268294,165.0,461.0,0.3239303605157264,10,10,0,1
Lunch,Synchronized,32,Total,54,51,219.0,195.0,460.5,0.30398213542736463,10,10,0,1
Lunch,Synchronized,33,Target,10,10,306.5,312.5,395.5,0.13132137030995106,10,10,0,1
Lunch,Synchronized,33,Background,44,38,147.76315789473685,125.0,316.1499999999999,0.3617237662276796,10,10,0,1
Lunch,Synchronized,33,Total,54,48,180.83333333333334,145.0,382.29999999999995,0.3584485407066052,10,10,0,1
Lunch,Synchronized,34,Target,10,10,323.6,292.5,527.4999999999999,0.2329419035846724,10,10,0,1
Lunch,Synchronized,34,Background,47,42,160.85714285714286,160.0,294.24999999999994,0.3106092644280921,10,10,0,1
Lunch,Synchronized,34,Total,57,52,192.15384615384616,172.5,490.14999999999986,0.3378164069717312,10,10,0,1
Lunch,Synchronized,35,Target,10,10,154.5,152.5,291.7499999999998,0.27928802588996765,10,10,0,1
Lunch,Synchronized,35,Background,34,34,134.05882352941177,115.0,338.2999999999999,0.3437911364633611,10,10,0,1
Lunch,Synchronized,35,Total,44,44,138.70454545454547,115.0,357.30000000000007,0.3329845232597977,10,10,0,1
Lunch,Synchronized,36,Target,10,10,208.1,189.5,322.6999999999999,0.15728015377222487,10,10,0,1
Lunch,Synchronized,36,Background,48,46,146.58695652173913,117.5,302.5,0.32311446975607555,10,10,0,1
Lunch,Synchronized,36,Total,58,56,157.57142857142858,155.0,318.75,0.30341762725035615,10,10,0,1
Lunch,Synchronized,37,Target,10,10,171.3,192.5,264.24999999999994,0.25388207822533565,10,10,0,1
Lunch,Synchronized,37,Background,48,43,138.0,115.0,320.5,0.3661203470736238,10,10,0,1
Lunch,Synchronized,37,Total,58,53,144.28301886792454,125.0,313.0,0.3519594562918989,10,10,0,1
Lunch,Synchronized,38,Target,10,10,156.5,147.5,251.49999999999997,0.2047923322683706,10,10,0,1
Lunch,Synchronized,38,Background,45,36,146.69444444444446,115.0,387.25,0.4084401102484798,10,10,0,1
Lunch,Synchronized,38,Total,55,46,148.82608695652175,125.0,368.75,0.37107673157286386,10,10,0,1
Lunch,Synchronized,39,Target,10,10,351.0,277.5,823.4999999999992,0.352991452991453,10,10,0,1
Lunch,Synchronized,39,Background,56,54,160.11111111111111,125.0,453.4999999999996,0.41891347743765045,10,10,0,1
Lunch,Synchronized,39,Total,66,64,189.9375,135.0,488.4999999999996,0.4414640918065153,10,10,0,1
Lunch,Synchronized,40,Target,10,10,232.8,240.0,286.49999999999994,0.10627147766323022,10,10,0,1
Lunch,Synchronized,40,Background,34,33,133.27272727272728,125.0,207.0,0.18487742362230764,10,10,0,1
Lunch,Synchronized,40,Total,44,43,156.41860465116278,145.0,264.8,0.2194538375896383,10,10,0,1
Lunch,Synchronized,41,Target,10,10,179.0,177.5,284.24999999999994,0.24022346368715083,10,10,0,1
Lunch,Synchronized,41,Background,46,42,143.61904761904762,127.5,319.24999999999994,0.292487684729064,10,10,0,1
Lunch,Synchronized,41,Total,56,52,150.42307692307693,135.0,311.74999999999994,0.2909200873276557,10,10,0,1
Lunch,Synchronized,42,Target,10,10,328.5,337.5,419.24999999999994,0.11856925418569254,10,10,0,1
Lunch,Synchronized,42,Background,59,56,156.03571428571428,135.0,361.5,0.3597423405159729,10,10,0,1
Lunch,Synchronized,42,Total,69,66,182.16666666666666,162.5,395.0,0.3617372258726331,10,10,0,1
Lunch,Synchronized,43,Target,10,10,167.0,165.0,274.24999999999994,0.24431137724550897,10,10,0,1
Lunch,Synchronized,43,Background,40,37,171.78378378378378,145.0,402.0,0.33976833976833976,10,10,0,1
Lunch,Synchronized,43,Total,50,47,170.7659574468085,150.0,394.9999999999999,0.3227383344555726,10,10,0,1
Lunch,Synchronized,44,Target,10,10,303.9,302.5,380.45,0.09710431062849623,10,10,0,1
Lunch,Synchronized,44,Background,45,39,143.07692307692307,115.0,313.8,0.352219465122691,10,10,0,1
Lunch,Synchronized,44,Total,55,49,175.89795918367346,153.0,357.99999999999983,0.3526523035249603,10,10,0,1
Lunch,Synchronized,45,Target,10,10,146.0,132.5,274.24999999999994,0.3253424657534247,10,10,0,1
Lunch,Synchronized,45,Background,42,37,140.48648648648648,115.0,337.19999999999993,0.34002682944583673,10,10,0,1
Lunch,Synchronized,45,Total,52,47,141.6595744680851,115.0,320.79999999999984,0.3399845330844992,10,10,0,1
Lunch,Synchronized,46,Target,10,10,282.9,290.0,367.7,0.12446094026157654,10,10,0,1
Lunch,Synchronized,46,Background,28,26,126.1923076923077,115.0,223.75,0.3134246125712142,10,10,0,1
Lunch,Synchronized,46,Total,38,36,169.72222222222223,152.5,363.5,0.33398799781778504,10,10,0,1
Lunch,Synchronized,47,Target,10,10,158.1,153.0,229.24999999999997,0.17197975964579382,10,10,0,1
Lunch,Synchronized,47,Background,41,40,115.525,100.0,233.4999999999998,0.3434700281324389,10,10,0,1
Lunch,Synchronized,47,Total,51,50,124.04,115.0,238.24999999999994,0.3180264430828765,10,10,0,1
Lunch,Synchronized,48,Target,10,10,129.5,132.5,204.24999999999997,0.21814671814671815,10,10,0,1
Lunch,Synchronized,48,Background,54,51,156.2156862745098,125.0,446.5,0.3919402830794675,10,10,0,1
Lunch,Synchronized,48,Total,64,61,151.8360655737705,125.0,425.0,0.372907455458758,10,10,0,1
Lunch,Synchronized,49,Target,10,10,284.8,289.5,431.24999999999994,0.21502808988764044,10,10,0,1
Lunch,Synchronized,49,Background,40,38,167.60526315789474,135.0,364.5999999999998,0.33998148928609795,10,10,0,1
Lunch,Synchronized,49,Total,50,48,192.02083333333334,170.0,434.74999999999994,0.3378064988608007,10,10,0,1
Lunch,Synchronized,50,Target,10,10,304.3,307.5,409.24999999999994,0.14528425895497862,10,10,0,1
Lunch,Synchronized,50,Background,38,37,141.8108108108108,105.0,369.9999999999994,0.37449456317380847,10,10,0,1
Lunch,Synchronized,50,Total,48,47,176.38297872340425,130.0,414.49999999999983,0.3784872828067654,10,10,0,1
Lunch,Synchronized,51,Target,10,10,397.7,384.0,627.25,0.24805129494593917,10,10,0,1
Lunch,Synchronized,51,Background,30,28,111.82142857142857,105.0,201.5,0.22148332344755214,10,10,0,1
Lunch,Synchronized,51,Total,40,38,187.05263157894737,125.0,578.25,0.40513283772176645,10,10,0,1
Lunch,Synchronized,52,Target,10,10,165.9,189.0,223.24999999999997,0.17992766726943943,10,10,0,1
Lunch,Synchronized,52,Background,39,34,126.5,115.0,230.74999999999991,0.2741838423348879,10,10,0,1
Lunch,Synchronized,52,Total,49,44,135.45454545454547,125.0,227.75000000000003,0.2638270286760219,10,10,0,1
Lunch,Synchronized,53,Target,10,10,171.8,130.0,358.24999999999994,0.32037252619324796,10,10,0,1
Lunch,Synchronized,53,Background,36,32,135.15625,115.0,251.75,0.32359104046242776,10,10,0,1
Lunch,Synchronized,53,Total,46,42,143.88095238095238,125.0,321.7499999999997,0.3292869356910396,10,10,0,1
Lunch,Synchronized,54,Target,10,10,135.0,97.5,363.74999999999966,0.4451851851851852,10,10,0,1
Lunch,Synchronized,54,Background,31,30,122.4,125.0,234.19999999999993,0.2824618736383442,10,10,0,1
Lunch,Synchronized,54,Total,41,40,125.55,115.5,248.1499999999998,0.3335921943448825,10,10,0,1
Lunch,Synchronized,55,Target,10,10,395.7,409.0,532.25,0.15443517816527672,10,10,0,1
Lunch,Synchronized,55,Background,40,38,144.6578947368421,115.0,358.24999999999994,0.3206677326388556,10,10,0,1
Lunch,Synchronized,55,Total,50,48,196.95833333333334,137.5,500.74999999999994,0.3835766165996756,10,10,0,1
Lunch,Synchronized,56,Target,10,10,173.0,165.0,299.24999999999994,0.28439306358381505,10,10,0,1
Lunch,Synchronized,56,Background,33,30,109.16666666666667,90.0,182.75,0.2596946564885496,10,10,0,1
Lunch,Synchronized,56,Total,43,40,125.125,105.0,246.7499999999999,0.296028971028971,10,10,0,1
Lunch,Synchronized,57,Target,10,10,198.0,192.5,267.75,0.13181818181818183,10,10,0,1
Lunch,Synchronized,57,Background,42,39,149.51282051282053,115.0,328.30000000000007,0.3392126081201711,10,10,0,1
Lunch,Synchronized,57,Total,52,49,159.40816326530611,160.0,316.9999999999999,0.3066319345559246,10,10,0,1
Lunch,Synchronized,58,Target,10,10,584.0,627.5,769.25,0.1659246575342466,10,10,0,1
Lunch,Synchronized,58,Background,50,46,136.47826086956522,130.0,270.0,0.3459562031663366,10,10,0,1
Lunch,Synchronized,58,Total,60,56,216.39285714285714,154.5,688.75,0.4788920849739467,10,10,0,1
Lunch,Synchronized,59,Target,10,10,185.0,185.0,309.24999999999994,0.2648648648648649,10,10,0,1
Lunch,Synchronized,59,Background,30,30,113.03333333333333,100.0,221.49999999999991,0.31842131131426327,10,10,0,1
Lunch,Synchronized,59,Total,40,40,131.025,112.5,291.7499999999999,0.33246040831902307,10,10,0,1
Lunch,Synchronized,60,Target,10,10,159.2,162.5,225.99999999999997,0.18869346733668343,10,10,0,1
Lunch,Synchronized,60,Background,46,43,167.2325581395349,135.0,378.49999999999994,0.3475403686132213,10,10,0,1
Lunch,Synchronized,60,Total,56,53,165.71698113207546,145.0,365.99999999999994,0.3241124041082795,10,10,0,1
Lunch,Synchronized,61,Target,10,10,128.5,127.5,204.24999999999997,0.23463035019455253,10,10,0,1
Lunch,Synchronized,61,Background,41,39,157.87179487179486,135.0,395.40000000000015,0.3530357358520425,10,10,0,1
Lunch,Synchronized,61,Total,51,49,151.87755102040816,135.0,337.79999999999933,0.3354924340066583,10,10,0,1
Lunch,Synchronized,62,Target,10,10,170.0,157.5,299.24999999999994,0.2929411764705882,10,10,0,1
Lunch,Synchronized,62,Background,43,36,131.22222222222223,112.5,318.5,0.31180026343023803,10,10,0,1
Lunch,Synchronized,62,Total,53,46,139.65217391304347,115.0,312.5,0.3187977150901511,10,10,0,1
Lunch,Synchronized,63,Target,10,10,240.5,250.0,320.0,0.14407484407484406,10,10,0,1
Lunch,Synchronized,63,Background,43,39,137.05128205128204,105.0,282.90000000000003,0.3556355088628241,10,10,0,1
Lunch,Synchronized,63,Total,53,49,158.16326530612244,145.0,311.9999999999999,0.34151415404871627,10,10,0,1
Lunch,Synchronized,64,Target,10,10,222.0,237.5,318.24999999999994,0.1836036036036036,10,10,0,1
Lunch,Synchronized,64,Background,32,32,149.0,150.0,262.25,0.259765625,10,10,0,1
Lunch,Synchronized,64,Total,42,42,166.38095238095238,165.0,279.65,0.2587019925314144,10,10,0,1
Lunch,Synchronized,65,Target,10,10,219.5,225.0,329.24999999999994,0.2020501138952164,10,10,0,1
Lunch,Synchronized,65,Background,50,42,147.3095238095238,100.0,358.1499999999997,0.4036843766114819,10,10,0,1
Lunch,Synchronized,65,Total,60,52,161.19230769230768,127.0,352.6499999999999,0.382550520345796,10,10,0,1
Lunch,Synchronized,66,Target,10,10,211.7,237.5,296.59999999999997,0.19050543221539915,10,10,0,1
Lunch,Synchronized,66,Background,41,39,158.48717948717947,125.0,303.0000000000001,0.33298072256169653,10,10,0,1
Lunch,Synchronized,66,Total,51,49,169.3469387755102,150.0,299.19999999999993,0.31371218046148325,10,10,0,1
Lunch,Synchronized,67,Target,10,10,136.5,135.0,214.24999999999997,0.22234432234432236,10,10,0,1
Lunch,Synchronized,67,Background,39,38,105.73684210526316,100.0,199.49999999999994,0.28533441617982236,10,10,0,1
Lunch,Synchronized,67,Total,49,48,112.14583333333333,107.5,214.49999999999994,0.27776874729085393,10,10,0,1
Lunch,Synchronized,68,Target,10,10,157.5,162.5,226.99999999999994,0.18317460317460318,10,10,0,1
Lunch,Synchronized,68,Background,42,39,121.15384615384616,115.0,239.00000000000006,0.3460263193596527,10,10,0,1
Lunch,Synchronized,68,Total,52,49,128.57142857142858,120.0,240.99999999999994,0.31870424360220273,10,10,0,1
Lunch,Synchronized,69,Target,10,10,160.0,166.0,249.24999999999997,0.212875,10,10,0,1
Lunch,Synchronized,69,Background,44,39,191.82051282051282,158.0,509.3,0.3162473137075463,10,10,0,1
Lunch,Synchronized,69,Total,54,49,185.3265306122449,160.0,488.7999999999997,0.30183226247221717,10,10,0,1
Lunch,Synchronized,70,Target,10,10,241.5,247.5,358.75,0.21884057971014492,10,10,0,1
Lunch,Synchronized,70,Background,42,39,165.84615384615384,120.0,512.8,0.3938125366696795,10,10,0,1
Lunch,Synchronized,70,Total,52,49,181.28571428571428,135.0,460.3999999999993,0.3730262114977704,10,10,0,1
Lunch,Synchronized,71,Target,10,10,208.0,215.0,289.24999999999994,0.15865384615384615,10,10,0,1
Lunch,Synchronized,71,Background,39,37,153.6216216216216,135.0,348.9999999999995,0.3751640451147841,10,10,0,1
Lunch,Synchronized,71,Total,49,47,165.19148936170214,151.0,318.9999999999999,0.3403159152443903,10,10,0,1
Lunch,Synchronized,72,Target,10,10,167.3,170.0,250.5,0.2286312014345487,10,10,0,1
Lunch,Synchronized,72,Background,40,40,160.05,132.5,373.8499999999998,0.3581537019681349,10,10,0,1
Lunch,Synchronized,72,Total,50,50,161.5,140.0,342.0999999999998,0.3364879256965944,10,10,0,1
Lunch,Synchronized,73,Target,10,10,156.5,150.0,254.24999999999997,0.24568690095846646,10,10,0,1
Lunch,Synchronized,73,Background,41,40,168.775,157.5,427.64999999999986,0.3436564953340246,10,10,0,1
Lunch,Synchronized,73,Total,51,50,166.32,155.0,390.3499999999998,0.32796055796055795,10,10,0,1
Lunch,Synchronized,74,Target,10,7,289.2857142857143,255.0,506.9999999999998,0.20035273368606704,10,7,3,1
Lunch,Synchronized,74,Background,46,46,161.0,115.0,431.25,0.39418685202362364,10,7,3,1
Lunch,Synchronized,74,Total,56,53,177.9433962264151,150.0,459.7999999999999,0.3860332144293308,10,7,3,1
Lunch,Synchronized,75,Target,10,10,191.5,182.5,270.55,0.15389033942558747,10,10,0,1
Lunch,Synchronized,75,Background,28,24,111.79166666666667,102.5,196.24999999999994,0.24718909181264753,10,10,0,1
Lunch,Synchronized,75,Total,38,34,135.23529411764707,120.0,270.0,0.260919069672236,10,10,0,1
Lunch,Synchronized,76,Target,10,10,116.0,120.0,173.74999999999997,0.22068965517241382,10,10,0,1
Lunch,Synchronized,76,Background,30,29,110.34482758620689,95.0,206.99999999999994,0.28577586206896555,10,10,0,1
Lunch,Synchronized,76,Total,40,39,111.7948717948718,110.0,197.00000000000003,0.271641966596095,10,10,0,1
Lunch,Synchronized,77,Target,10,10,161.5,177.5,232.75,0.20092879256965945,10,10,0,1
Lunch,Synchronized,77,Background,42,39,115.51282051282051,115.0,240.0,0.29494294089188655,10,10,0,1
Lunch,Synchronized,77,Total,52,49,124.89795918367346,125.0,237.99999999999997,0.28648125917033485,10,10,0,1
Lunch,Synchronized,78,Target,10,10,102.0,105.0,163.74999999999997,0.24019607843137256,10,10,0,1
Lunch,Synchronized,78,Background,37,35,135.5142857142857,125.0,288.4999999999999,0.3070509924399868,10,10,0,1
Lunch,Synchronized,78,Total,47,45,128.06666666666666,115.0,264.9999999999999,0.3003528254959801,10,10,0,1
Lunch,Synchronized,79,Target,10,10,176.0,170.0,278.75,0.25227272727272726,10,10,0,1
Lunch,Synchronized,79,Background,43,41,131.65853658536585,125.0,265.0,0.30998834256590063,10,10,0,1
