Scenario,Condition,Seed,Group,N_rows,N_success,MeanWait,MedianWait,P95Wait,Gini,TargetRequestedN,TargetSuccessN,TargetFailedN,TargetComplete10,SuccessRate
Festival,Poisson,26,Background,43,36,161.77777777777777,145.0,425.25,0.2878987332112332,10,10,0,1,0.8372093023255814
Festival,Poisson,27,Background,38,38,158.1578947368421,135.0,370.54999999999984,0.3327261581574569,10,10,0,1,1.0
Festival,Poisson,28,Background,39,38,128.68421052631578,95.0,302.3999999999997,0.3936928210095792,10,10,0,1,0.9743589743589743
Festival,Poisson,29,Background,35,28,181.14285714285717,166.0,343.74999999999994,0.3194006309148265,10,10,0,1,0.8
Festival,Poisson,30,Background,38,36,124.41666666666669,117.5,222.5,0.2548745999851157,10,10,0,1,0.9473684210526315
Festival,Poisson,31,Background,46,40,141.725,110.0,311.7499999999999,0.3429132122067384,10,10,0,1,0.8695652173913043
Festival,Poisson,32,Background,44,41,174.02439024390245,155.0,430.0,0.3077443724682516,10,10,0,1,0.9318181818181818
Festival,Poisson,33,Background,44,38,151.05263157894737,135.0,352.25,0.3345131120484137,10,10,0,1,0.8636363636363636
Festival,Poisson,34,Background,47,41,142.17073170731706,135.0,240.0,0.2800798363104578,10,10,0,1,0.8723404255319149
Festival,Poisson,35,Background,34,32,123.25,115.0,191.7,0.2264357251521298,10,10,0,1,0.9411764705882353
Festival,Poisson,36,Background,48,46,140.08695652173913,118.5,271.75,0.321276279923353,10,10,0,1,0.9583333333333334
Festival,Poisson,37,Background,48,40,142.45,125.0,327.8499999999997,0.3731572481572482,10,10,0,1,0.8333333333333334
Festival,Poisson,38,Background,45,37,136.0810810810811,115.0,305.9999999999999,0.3800424058616709,10,10,0,1,0.8222222222222222
Festival,Poisson,39,Background,56,52,185.05769230769232,135.0,503.5,0.3805885738495111,10,10,0,1,0.9285714285714286
Festival,Poisson,40,Background,34,29,177.06896551724137,145.0,410.1999999999996,0.2777691971930296,10,10,0,1,0.8529411764705882
Festival,Poisson,41,Background,46,43,142.6046511627907,125.0,368.9999999999998,0.2912058738755138,10,10,0,1,0.9347826086956522
Festival,Poisson,42,Background,59,54,173.05555555555554,140.0,433.6499999999986,0.3938866099914789,10,10,0,1,0.9152542372881356
Festival,Poisson,43,Background,40,37,167.43243243243242,145.0,397.0,0.3507100320659643,10,10,0,1,0.925
Festival,Poisson,44,Background,45,41,148.3658536585366,125.0,356.0,0.3302927390608773,10,10,0,1,0.9111111111111111
Festival,Poisson,45,Background,42,39,167.25641025641025,115.0,451.30000000000007,0.3804919083165289,10,10,0,1,0.9285714285714286
Festival,Poisson,46,Background,28,26,142.84615384615384,115.0,351.75,0.364960026510915,10,10,0,1,0.9285714285714286
Festival,Poisson,47,Background,41,31,160.5483870967742,90.0,560.5,0.5090902020260942,10,10,0,1,0.7560975609756098
Festival,Poisson,48,Background,54,51,145.3921568627451,105.0,265.5,0.3712347784697156,10,10,0,1,0.9444444444444444
Festival,Poisson,49,Background,40,37,158.21621621621622,135.0,348.79999999999967,0.343622748132485,10,10,0,1,0.925
Festival,Poisson,50,Background,38,37,122.70270270270272,95.0,294.3999999999997,0.3440171448982022,10,10,0,1,0.9736842105263158
Festival,Poisson,51,Background,30,29,122.41379310344828,105.0,213.0,0.2556580864497329,10,10,0,1,0.9666666666666667
Festival,Poisson,52,Background,39,33,115.3030303030303,115.0,209.0,0.2476804842113646,10,10,0,1,0.8461538461538461
Festival,Poisson,53,Background,36,33,153.45454545454547,135.0,331.4,0.3253865670927282,10,10,0,1,0.9166666666666666
Festival,Poisson,54,Background,31,27,160.0,135.0,417.0,0.3611282578875171,10,10,0,1,0.8709677419354839
Festival,Poisson,55,Background,40,38,133.71052631578948,115.0,247.4,0.3034783869731404,10,10,0,1,0.95
Festival,Poisson,56,Background,33,28,122.32142857142856,105.0,250.74999999999991,0.3162148070907195,10,10,0,1,0.8484848484848485
Festival,Poisson,57,Background,42,42,140.57142857142858,115.0,339.75,0.3484965802038973,10,10,0,1,1.0
Festival,Poisson,58,Background,50,42,155.33333333333334,125.0,458.9499999999997,0.418666608274211,10,10,0,1,0.84
Festival,Poisson,59,Background,30,30,111.53333333333332,105.0,200.5,0.3047220561864913,10,10,0,1,1.0
Festival,Poisson,60,Background,46,44,117.88636363636364,110.0,236.25000000000003,0.2745982088087351,10,10,0,1,0.9565217391304348
Festival,Poisson,61,Background,41,38,143.05263157894737,130.0,295.6499999999999,0.3239127067115913,10,10,0,1,0.926829268292683
Festival,Poisson,62,Background,43,34,129.76470588235293,112.5,286.8499999999998,0.3064636552717188,10,10,0,1,0.7906976744186046
Festival,Poisson,63,Background,43,40,130.0,107.5,275.29999999999995,0.3148942307692308,10,10,0,1,0.9302325581395349
Festival,Poisson,64,Background,32,32,138.03125,125.0,256.25,0.3532870160742585,10,10,0,1,1.0
Festival,Poisson,65,Background,50,42,121.42857142857144,95.0,235.85,0.334360410830999,10,10,0,1,0.84
Festival,Poisson,66,Background,41,40,182.025,130.0,540.4999999999999,0.4093428100535641,10,10,0,1,0.975609756097561
Festival,Poisson,67,Background,39,37,123.91891891891892,115.0,197.99999999999997,0.3049898317073889,10,10,0,1,0.9487179487179487
Festival,Poisson,68,Background,42,41,141.58536585365854,125.0,275.0,0.3622949097708031,10,10,0,1,0.9761904761904762
Festival,Poisson,69,Background,44,40,183.275,155.0,498.2,0.3593404719683535,10,10,0,1,0.9090909090909091
Festival,Poisson,70,Background,42,39,179.97435897435898,135.0,411.50000000000017,0.3868547276440138,10,10,0,1,0.9285714285714286
Festival,Poisson,71,Background,39,36,116.19444444444444,110.0,205.0,0.2805734852710707,10,10,0,1,0.9230769230769231
Festival,Poisson,72,Background,40,40,144.275,115.0,319.2499999999995,0.3750519840582221,10,10,0,1,1.0
Festival,Poisson,73,Background,41,39,161.35897435897436,125.0,366.5000000000003,0.3730477901779347,10,10,0,1,0.9512195121951219
Festival,Poisson,74,Background,46,45,183.84444444444443,135.0,552.7999999999998,0.4361712129148367,10,10,0,1,0.9782608695652174
Festival,Poisson,75,Background,28,25,134.16,110.0,342.3999999999995,0.320190816935003,10,10,0,1,0.8928571428571429
Festival,Poisson,76,Background,30,29,104.82758620689656,95.0,201.0,0.2977540834845735,10,10,0,1,0.9666666666666667
Festival,Poisson,77,Background,42,40,151.125,150.0,257.2499999999999,0.2975806451612903,10,10,0,1,0.9523809523809523
Festival,Poisson,78,Background,37,35,144.94285714285715,125.0,301.9999999999998,0.3170961110641773,10,10,0,1,0.9459459459459459
Festival,Poisson,79,Background,43,41,130.6341463414634,128.0,245.0,0.2883294777682654,10,10,0,1,0.9534883720930233
Festival,Poisson,80,Background,33,31,135.90322580645162,115.0,290.0,0.3284304342166719,10,10,0,1,0.9393939393939394
Festival,Poisson,81,Background,48,40,163.925,120.0,407.6999999999995,0.3722243403995729,10,10,0,1,0.8333333333333334
Festival,Poisson,82,Background,42,38,116.10526315789474,95.0,261.6,0.3279930333540106,10,10,0,1,0.9047619047619048
Festival,Poisson,83,Background,50,49,152.12244897959184,115.0,387.7999999999993,0.389660667057271,10,10,0,1,0.98
Festival,Poisson,84,Background,47,46,179.32608695652175,149.5,402.5,0.3203734840059664,10,10,0,1,0.9787234042553191
Festival,Poisson,85,Background,45,38,180.07894736842104,122.5,464.1999999999999,0.3659252251628633,10,10,0,1,0.8444444444444444
Festival,Poisson,86,Background,42,41,137.3170731707317,115.0,255.0,0.3217519386561539,10,10,0,1,0.9761904761904762
Festival,Poisson,87,Background,39,38,140.76315789473685,130.0,242.25,0.2809133040115712,10,10,0,1,0.9743589743589743
Festival,Poisson,88,Background,41,39,132.76923076923077,105.0,310.1,0.3623416624575373,10,10,0,1,0.9512195121951219
Festival,Poisson,89,Background,45,44,184.54545454545453,155.0,500.7000000000001,0.3652541424093148,10,10,0,1,0.9777777777777777
Festival,Poisson,90,Background,47,42,171.28571428571428,130.0,410.95,0.3492791612057667,10,10,0,1,0.8936170212765957
Festival,Poisson,91,Background,46,43,168.0,155.0,263.5,0.2719423626670787,10,10,0,1,0.9347826086956522
Festival,Poisson,92,Background,45,41,181.5121951219512,175.0,352.0,0.3042848434396733,10,10,0,1,0.9111111111111111
Festival,Poisson,93,Background,48,43,165.86046511627907,140.0,368.4999999999999,0.3474481211441391,10,10,0,1,0.8958333333333334
Festival,Poisson,94,Background,39,35,130.74285714285713,125.0,216.5,0.2941058941058941,10,10,0,1,0.8974358974358975
Festival,Poisson,95,Background,38,32,130.84375,125.0,331.25,0.3302259971339861,10,10,0,1,0.8421052631578947
Festival,Poisson,96,Background,39,38,132.6315789473684,121.0,266.04999999999984,0.3109231411862991,10,10,0,1,0.9743589743589743
Festival,Poisson,97,Background,43,39,138.2051282051282,135.0,274.60000000000014,0.2799771656914514,10,10,0,1,0.9069767441860465
Festival,Poisson,98,Background,38,33,130.12121212121212,105.0,320.59999999999985,0.3649913198119998,10,10,0,1,0.868421052631579
Festival,Poisson,99,Background,39,39,113.12820512820512,105.0,242.3,0.3507101843457238,10,10,0,1,1.0
Festival,Poisson,100,Background,55,50,125.76,125.0,270.5,0.3320928753180662,10,10,0,1,0.9090909090909091
Festival,Synchronized,1,Background,42,41,198.65853658536585,130.0,550.0,0.4647052658371887,10,10,0,1,0.9761904761904762
Festival,Synchronized,2,Background,39,34,144.55882352941177,145.0,295.2999999999999,0.3027526778768475,10,10,0,1,0.8717948717948718
Festival,Synchronized,3,Background,23,23,128.30434782608697,115.0,233.5,0.3249009178907665,10,10,0,1,1.0
Festival,Synchronized,4,Background,33,28,165.53571428571428,120.0,462.2499999999998,0.4096548004314995,10,10,0,1,0.8484848484848485
Festival,Synchronized,5,Background,38,37,136.78378378378378,115.0,252.99999999999983,0.3139855919938907,10,10,0,1,0.9736842105263158
Festival,Synchronized,6,Background,45,43,129.53488372093022,120.0,234.0,0.2702350632541439,10,10,0,1,0.9555555555555556
Festival,Synchronized,7,Background,44,41,128.1219512195122,125.0,226.0,0.2860154244032446,10,10,0,1,0.9318181818181818
Festival,Synchronized,8,Background,30,29,102.93103448275862,105.0,173.0,0.2574943683936926,10,10,0,1,0.9666666666666667
Festival,Synchronized,9,Background,41,39,167.94871794871796,135.0,382.9,0.3523820708553533,10,10,0,1,0.9512195121951219
Festival,Synchronized,10,Background,35,33,176.03030303030303,125.0,458.5999999999999,0.3769803387637782,10,10,0,1,0.9428571428571428
Festival,Synchronized,11,Background,36,36,156.77777777777777,125.5,408.0,0.3134695645326404,10,10,0,1,1.0
Festival,Synchronized,12,Background,37,36,133.61111111111111,125.0,243.0,0.2988796488796488,10,10,0,1,0.972972972972973
Festival,Synchronized,13,Background,37,37,142.51351351351352,145.0,255.39999999999995,0.3053085325036775,10,10,0,1,1.0
Festival,Synchronized,14,Background,36,36,117.16666666666669,105.0,217.5,0.3612164796375323,10,10,0,1,1.0
Festival,Synchronized,15,Background,44,42,149.97619047619048,125.0,425.89999999999947,0.3533478481089213,10,10,0,1,0.9545454545454546
Festival,Synchronized,16,Background,43,40,143.225,135.0,282.0999999999996,0.2813798219584569,10,10,0,1,0.9302325581395349
Festival,Synchronized,17,Background,40,38,147.47368421052633,115.0,410.4999999999997,0.3939854990796047,10,10,0,1,0.95
Festival,Synchronized,18,Background,46,45,172.57777777777778,150.0,373.5999999999999,0.3289552751309125,10,10,0,1,0.9782608695652174
Festival,Synchronized,19,Background,44,39,130.6153846153846,115.0,289.50000000000006,0.2971117352742795,10,10,0,1,0.8863636363636364
Festival,Synchronized,20,Background,44,43,142.86046511627907,125.0,360.1,0.3127628724697046,10,10,0,1,0.9772727272727273
Festival,Synchronized,21,Background,43,42,147.5952380952381,127.5,249.24999999999997,0.2990075204141988,10,10,0,1,0.9767441860465116
Festival,Synchronized,22,Background,53,47,191.38297872340425,155.0,422.69999999999976,0.3525315482596714,10,10,0,1,0.8867924528301887
Festival,Synchronized,23,Background,40,38,133.92105263157896,122.5,234.74999999999991,0.2939415250643803,10,10,0,1,0.95
Festival,Synchronized,24,Background,37,34,168.11764705882354,135.0,382.0,0.3599082040093854,10,10,0,1,0.918918918918919
Festival,Synchronized,25,Background,42,41,121.82926829268293,95.0,270.0,0.3959276349520252,10,10,0,1,0.9761904761904762
Festival,Synchronized,26,Background,43,39,180.33333333333331,135.0,507.6,0.4137709771152114,10,10,0,1,0.9069767441860465
Festival,Synchronized,27,Background,38,38,182.26315789473685,140.0,478.75,0.3596592549812301,10,10,0,1,1.0
Festival,Synchronized,28,Background,39,38,112.28947368421052,95.0,238.75,0.3621612620724532,10,10,0,1,0.9743589743589743
Festival,Synchronized,29,Background,35,32,158.03125,159.5,297.25,0.2662336859798299,10,10,0,1,0.9142857142857143
Festival,Synchronized,30,Background,38,36,118.61111111111111,115.0,197.5,0.2641556075982305,10,10,0,1,0.9473684210526315
Festival,Synchronized,31,Background,46,43,141.04651162790697,105.0,254.8,0.3450449586840238,10,10,0,1,0.9347826086956522
Festival,Synchronized,32,Background,44,43,208.53488372093025,190.0,459.7,0.3089934410668576,10,10,0,1,0.9772727272727273
Festival,Synchronized,33,Background,44,41,134.4878048780488,115.0,315.0,0.3496996558648937,10,10,0,1,0.9318181818181818
Festival,Synchronized,34,Background,47,44,138.86363636363637,130.0,234.25,0.3344442791251302,10,10,0,1,0.9361702127659575
Festival,Synchronized,35,Background,34,34,112.05882352941175,115.0,195.49999999999997,0.264319901188822,10,10,0,1,1.0
Festival,Synchronized,36,Background,48,43,160.32558139534885,150.0,328.5,0.3238002712166292,10,10,0,1,0.8958333333333334
Festival,Synchronized,37,Background,48,42,108.07142857142856,100.0,213.99999999999991,0.3084537185660781,10,10,0,1,0.875
Festival,Synchronized,38,Background,45,38,141.1578947368421,115.0,341.9499999999998,0.3944424820440362,10,10,0,1,0.8444444444444444
Festival,Synchronized,39,Background,56,55,157.70909090909092,125.0,449.9999999999998,0.3877292640493009,10,1,9,1,0.9821428571428571
Festival,Synchronized,40,Background,34,31,175.29032258064515,145.0,376.5,0.2802901682358388,10,10,0,1,0.9117647058823529
Festival,Synchronized,41,Background,46,43,148.88372093023256,125.0,394.0,0.3056167040822999,10,10,0,1,0.9347826086956522
Festival,Synchronized,42,Background,59,57,150.87719298245614,130.0,337.5999999999992,0.3629579763361893,10,10,0,1,0.9661016949152542
Festival,Synchronized,43,Background,40,37,153.0,125.0,397.0,0.3652491919582539,10,10,0,1,0.925
Festival,Synchronized,44,Background,45,39,141.89743589743588,120.0,313.8,0.3378369612558265,10,10,0,1,0.8666666666666667
Festival,Synchronized,45,Background,42,36,162.08333333333334,125.0,465.0,0.3522755403218128,10,10,0,1,0.8571428571428571
Festival,Synchronized,46,Background,28,26,133.8846153846154,108.5,290.0,0.3734669524672397,10,10,0,1,0.9285714285714286
Festival,Synchronized,47,Background,41,36,134.25,115.0,367.0,0.4015047014736648,10,10,0,1,0.8780487804878049
Festival,Synchronized,48,Background,54,51,169.47058823529412,135.0,435.5,0.3950924810511964,10,10,0,1,0.9444444444444444
Festival,Synchronized,49,Background,40,37,141.16216216216216,135.0,306.0,0.2952015772234038,10,10,0,1,0.925
Festival,Synchronized,50,Background,38,35,100.0,85.0,180.0,0.2449795918367346,10,10,0,1,0.9210526315789473
Festival,Synchronized,51,Background,30,29,128.3448275862069,105.0,241.99999999999991,0.3380273860920158,10,10,0,1,0.9666666666666667
Festival,Synchronized,52,Background,39,33,130.6060606060606,125.0,225.0,0.2728678900372636,10,10,0,1,0.8461538461538461
Festival,Synchronized,53,Background,36,31,130.03225806451613,115.0,260.0,0.3305031169724954,10,10,0,1,0.8611111111111112
Festival,Synchronized,54,Background,31,30,126.9,135.0,234.19999999999996,0.2861308116627266,10,10,0,1,0.967741935483871
Festival,Synchronized,55,Background,40,39,157.94871794871796,115.0,394.9,0.3859307359307359,10,10,0,1,0.975
Festival,Synchronized,56,Background,33,30,107.33333333333331,90.0,182.75,0.258592132505176,10,10,0,1,0.9090909090909091
Festival,Synchronized,57,Background,42,41,128.3658536585366,115.0,240.0,0.3141582052339619,10,10,0,1,0.9761904761904762
Festival,Synchronized,58,Background,50,44,121.79545454545456,105.0,282.50000000000006,0.3426224363432797,10,10,0,1,0.88
Festival,Synchronized,59,Background,30,29,148.31034482758622,105.0,375.7999999999995,0.3852672594184191,10,10,0,1,0.9666666666666667
Festival,Synchronized,60,Background,46,44,161.1818181818182,144.0,304.25,0.2905322258114136,10,10,0,1,0.9565217391304348
Festival,Synchronized,61,Background,41,40,148.85,125.0,267.9,0.3201545179711119,10,10,0,1,0.975609756097561
Festival,Synchronized,62,Background,43,37,123.94594594594597,115.0,262.5999999999996,0.2950696007826404,10,10,0,1,0.8604651162790697
Festival,Synchronized,63,Background,43,41,126.53658536585364,110.0,275.0,0.3178723884386107,10,10,0,1,0.9534883720930233
Festival,Synchronized,64,Background,32,32,125.0,117.5,239.5,0.294921875,10,10,0,1,1.0
Festival,Synchronized,65,Background,50,43,119.65116279069768,85.0,279.79999999999995,0.380283409044681,10,10,0,1,0.86
Festival,Synchronized,66,Background,41,39,158.94871794871796,105.0,539.1,0.4004864308139029,10,10,0,1,0.9512195121951219
Festival,Synchronized,67,Background,39,37,117.37837837837836,105.0,205.0,0.3241998618466498,10,10,0,1,0.9487179487179487
Festival,Synchronized,68,Background,42,41,172.26829268292684,125.0,473.0,0.4182427835888156,10,10,0,1,0.9761904761904762
Festival,Synchronized,69,Background,44,37,171.35135135135135,153.0,380.3999999999999,0.3318697246142041,10,10,0,1,0.8409090909090909
Festival,Synchronized,70,Background,42,39,174.89743589743588,125.0,512.7,0.434532871712171,10,10,0,1,0.9285714285714286
Festival,Synchronized,71,Background,39,38,117.86842105263158,100.0,254.74999999999991,0.3255132137107672,10,10,0,1,0.9743589743589743
Festival,Synchronized,72,Background,40,40,149.125,125.0,302.4999999999999,0.3396605196982397,10,10,0,1,1.0
Festival,Synchronized,73,Background,41,40,133.3,117.5,235.99999999999997,0.3102494373593398,10,10,0,1,0.975609756097561
Festival,Synchronized,74,Background,46,46,161.3913043478261,115.0,401.5,0.4095823182158921,10,10,0,1,1.0
Festival,Synchronized,75,Background,28,24,137.70833333333334,112.5,231.54999999999995,0.2824382249117498,10,10,0,1,0.8571428571428571
Festival,Synchronized,76,Background,30,29,107.75862068965516,95.0,201.0,0.290648275862069,10,10,0,1,0.9666666666666667
Festival,Synchronized,77,Background,42,39,149.84615384615384,155.0,295.0,0.3010231839800628,10,10,0,1,0.9285714285714286
Festival,Synchronized,78,Background,37,36,113.58333333333331,115.0,202.5,0.2587225890600799,10,10,0,1,0.972972972972973
Festival,Synchronized,79,Background,43,41,136.02439024390245,125.0,265.0,0.2967589008864806,10,10,0,1,0.9534883720930233
Festival,Synchronized,80,Background,33,31,124.96774193548389,95.0,220.0,0.3380685129981514,10,10,0,1,0.9393939393939394
Festival,Synchronized,81,Background,48,43,151.72093023255815,120.0,378.8,0.3403390700526143,10,10,0,1,0.8958333333333334
Festival,Synchronized,82,Background,42,42,134.16666666666666,95.0,274.49999999999994,0.3831875607385812,10,10,0,1,1.0
Festival,Synchronized,83,Background,50,49,126.0,105.0,261.9999999999999,0.3385428029326405,10,10,0,1,0.98
Festival,Synchronized,84,Background,47,47,167.46808510638297,135.0,422.4999999999999,0.3988246647402125,10,10,0,1,1.0
Festival,Synchronized,85,Background,45,41,164.7560975609756,125.0,421.0,0.3387265079164485,10,3,7,1,0.9111111111111111
Festival,Synchronized,86,Background,42,41,117.5609756097561,105.0,245.0,0.3255743345815201,10,10,0,1,0.9761904761904762
Festival,Synchronized,87,Background,39,38,145.3684210526316,130.0,274.2499999999999,0.3086150386828766,10,10,0,1,0.9743589743589743
Festival,Synchronized,88,Background,41,38,121.3157894736842,102.5,288.95,0.3637401529855006,10,10,0,1,0.926829268292683
Festival,Synchronized,89,Background,45,42,172.4047619047619,162.5,370.0999999999997,0.2972063842799929,10,10,0,1,0.9333333333333333
Festival,Synchronized,90,Background,47,43,122.34883720930232,105.0,255.49999999999997,0.3190303373220229,10,10,0,1,0.9148936170212766
Festival,Synchronized,91,Background,46,43,162.6046511627907,150.0,274.5,0.2819434835825661,10,10,0,1,0.9347826086956522
Festival,Synchronized,92,Background,45,43,141.58139534883722,135.0,253.0,0.2723543073679063,10,10,0,1,0.9555555555555556
Festival,Synchronized,93,Background,48,41,169.3658536585366,125.0,498.0,0.3868579296392042,10,10,0,1,0.8541666666666666
Festival,Synchronized,94,Background,39,35,122.11428571428571,105.0,233.99999999999991,0.2897386188916371,10,10,0,1,0.8974358974358975
Festival,Synchronized,95,Background,38,35,149.94285714285715,125.0,375.19999999999976,0.3654507839721254,10,10,0,1,0.9210526315789473
Festival,Synchronized,96,Background,39,38,153.60526315789474,125.0,358.05,0.3391657574637295,10,10,0,1,0.9743589743589743
Festival,Synchronized,97,Background,43,41,154.1219512195122,130.0,358.0,0.298704256230725,10,10,0,1,0.9534883720930233
Festival,Synchronized,98,Background,38,34,113.3529411764706,110.0,225.49999999999997,0.3102658811319027,10,10,0,1,0.8947368421052632
Festival,Synchronized,99,Background,39,39,127.7948717948718,115.0,246.7,0.329155862863728,10,10,0,1,1.0
Festival,Synchronized,100,Background,55,53,141.8490566037736,125.0,356.5999999999999,0.3683235706003704,10,10,0,1,0.9636363636363636
Festival,Uniform,1,Background,42,40,175.675,135.0,446.69999999999993,0.3887683221858545,10,10,0,1,0.9523809523809523
Festival,Uniform,2,Background,39,34,118.20588235294116,102.5,238.5,0.2959252374749352,10,10,0,1,0.8717948717948718
Festival,Uniform,3,Background,23,23,111.34782608695652,105.0,183.0,0.3557034446462829,10,10,0,1,1.0
Festival,Uniform,4,Background,33,32,142.5,120.0,281.2,0.3200246710526316,10,10,0,1,0.9696969696969697
Festival,Uniform,5,Background,38,37,144.9189189189189,120.0,273.7999999999995,0.3261187334294384,10,10,0,1,0.9736842105263158
Festival,Uniform,6,Background,45,43,183.4418604651163,135.0,610.6999999999999,0.4262819000896268,10,10,0,1,0.9555555555555556
Festival,Uniform,7,Background,44,41,116.8048780487805,115.0,185.0,0.2370778562661383,10,10,0,1,0.9318181818181818
Festival,Uniform,8,Background,30,29,102.24137931034484,105.0,173.0,0.2672559167296621,10,10,0,1,0.9666666666666667
Festival,Uniform,9,Background,41,41,158.21951219512195,135.0,355.0,0.3520737535107739,10,10,0,1,1.0
Festival,Uniform,10,Background,35,35,138.8,105.0,344.0999999999993,0.408727871552079,10,10,0,1,1.0
Festival,Uniform,11,Background,36,33,174.93939393939394,135.0,407.3999999999999,0.3291183093712108,10,10,0,1,0.9166666666666666
Festival,Uniform,12,Background,37,36,150.11111111111111,140.0,312.0,0.3219939962167941,10,10,0,1,0.972972972972973
Festival,Uniform,13,Background,37,36,161.25,165.0,317.5,0.3201693942004019,10,10,0,1,0.972972972972973
Festival,Uniform,14,Background,36,36,138.41666666666666,110.0,301.25,0.3605313621869913,10,10,0,1,1.0
Festival,Uniform,15,Background,44,43,179.41860465116278,145.0,444.0,0.3605058101855341,10,10,0,1,0.9772727272727273
Festival,Uniform,16,Background,43,41,146.3658536585366,135.0,244.0,0.2750923626550046,10,10,0,1,0.9534883720930233
Festival,Uniform,17,Background,40,38,131.21052631578948,102.5,315.54999999999995,0.3436358646314945,10,10,0,1,0.95
Festival,Uniform,18,Background,46,44,184.3409090909091,145.0,443.75000000000006,0.3580126875959695,10,10,0,1,0.9565217391304348
Festival,Uniform,19,Background,44,39,127.76923076923076,115.0,249.00000000000009,0.2627188852354415,10,10,0,1,0.8863636363636364
Festival,Uniform,20,Background,44,41,131.3170731707317,115.0,285.0,0.3143188489834378,10,10,0,1,0.9318181818181818
Festival,Uniform,21,Background,43,42,169.73809523809524,127.5,405.44999999999993,0.3579844899104262,10,10,0,1,0.9767441860465116
Festival,Uniform,22,Background,53,50,207.62,165.0,555.55,0.3858106155476351,10,7,3,1,0.9433962264150944
Festival,Uniform,23,Background,40,38,150.21052631578948,120.0,335.9999999999998,0.3551064065208571,10,10,0,1,0.95
Festival,Uniform,24,Background,37,35,136.17142857142858,105.0,291.9999999999998,0.3602302020262574,10,10,0,1,0.9459459459459459
Festival,Uniform,25,Background,42,41,146.5121951219512,105.0,439.0,0.4453503432986719,10,10,0,1,0.9761904761904762
Festival,Uniform,26,Background,43,36,149.41666666666666,130.5,283.5,0.2923664043295945,10,10,0,1,0.8372093023255814
Festival,Uniform,27,Background,38,37,163.16216216216216,125.0,369.1999999999993,0.3574444081318356,10,10,0,1,0.9736842105263158
Festival,Uniform,28,Background,39,36,132.91666666666666,115.0,309.25,0.3675548589341693,10,10,0,1,0.9230769230769231
Festival,Uniform,29,Background,35,27,173.11111111111111,157.0,305.6,0.3030792881028225,10,10,0,1,0.7714285714285715
Festival,Uniform,30,Background,38,36,120.97222222222224,110.0,218.0,0.3083875494323255,10,10,0,1,0.9473684210526315
Festival,Uniform,31,Background,46,40,145.225,125.0,321.24999999999994,0.3268763986916853,10,10,0,1,0.8695652173913043
Festival,Uniform,32,Background,44,40,190.875,156.5,427.25,0.2851637197118533,10,10,0,1,0.9090909090909091
Festival,Uniform,33,Background,44,41,138.7560975609756,125.0,345.0,0.3161171108986533,10,10,0,1,0.9318181818181818
Festival,Uniform,34,Background,47,40,136.875,130.0,233.24999999999983,0.2894292237442922,10,10,0,1,0.851063829787234
Festival,Uniform,35,Background,34,34,125.52941176470588,115.0,225.25,0.2723964937427642,10,10,0,1,1.0
Festival,Uniform,36,Background,48,44,130.38636363636363,105.0,263.5,0.3283193623528293,10,10,0,1,0.9166666666666666
Festival,Uniform,37,Background,48,39,126.51282051282053,115.0,275.20000000000005,0.3345493852182137,10,10,0,1,0.8125
Festival,Uniform,38,Background,45,37,133.83783783783784,115.0,294.79999999999984,0.4010937431777496,10,10,0,1,0.8222222222222222
Festival,Uniform,39,Background,56,52,177.8846153846154,140.0,460.4999999999997,0.3478461538461538,10,8,2,1,0.9285714285714286
Festival,Uniform,40,Background,34,33,161.54545454545453,135.0,314.2,0.2478925438970458,10,10,0,1,0.9705882352941176
Festival,Uniform,41,Background,46,43,157.8139534883721,135.0,326.9,0.2847312181714748,10,10,0,1,0.9347826086956522
Festival,Uniform,42,Background,59,56,147.58928571428572,125.0,385.25,0.3627409039840982,10,10,0,1,0.9491525423728814
Festival,Uniform,43,Background,40,37,186.94594594594597,145.0,479.9999999999998,0.3567864524926835,10,10,0,1,0.925
Festival,Uniform,44,Background,45,41,138.90243902439025,115.0,270.0,0.3369665303325553,10,10,0,1,0.9111111111111111
Festival,Uniform,45,Background,42,39,192.92307692307693,135.0,528.4000000000001,0.4044834307992202,10,10,0,1,0.9285714285714286
Festival,Uniform,46,Background,28,26,158.65384615384616,115.0,418.25,0.3977902097902098,10,10,0,1,0.9285714285714286
Festival,Uniform,47,Background,41,31,161.19354838709677,90.0,560.5,0.5042122047422002,10,10,0,1,0.7560975609756098
Festival,Uniform,48,Background,54,50,184.62,115.0,585.4499999999995,0.4482309608926443,10,10,0,1,0.9259259259259259
Festival,Uniform,49,Background,40,37,139.75675675675674,135.0,244.4,0.2627961552734324,10,10,0,1,0.925
Festival,Uniform,50,Background,38,37,116.67567567567568,95.0,246.99999999999997,0.3054673853839941,10,10,0,1,0.9736842105263158
Festival,Uniform,51,Background,30,29,110.34482758620688,105.0,205.0,0.2364224137931034,10,10,0,1,0.9666666666666667
Festival,Uniform,52,Background,39,32,124.0625,115.0,235.75,0.2801479848866499,10,10,0,1,0.8205128205128205
Festival,Uniform,53,Background,36,34,116.76470588235294,105.0,238.5,0.2979700696399466,10,10,0,1,0.9444444444444444
Festival,Uniform,54,Background,31,27,161.11111111111111,135.0,417.0,0.358978288633461,10,10,0,1,0.8709677419354839
Festival,Uniform,55,Background,40,38,119.1842105263158,110.0,246.5,0.2747382366271164,10,8,2,1,0.95
